settlement_id,payment_id,order_ref,line_type,gross,fee,tax,net,instrument,settled_on,utr
STL0004276,pay00000010b4,ORD0004276,payment,2062.05,41.24,7.42,2013.39,card_debit,2026-01-02,UTR202601020001
STL0004277,pay00000010b5,ORD0004277,payment,1945.06,38.90,7.00,1899.16,card_credit,2026-01-19,UTR202601190001
STL0004278,pay00000010b6,ORD0004278,payment,202.83,4.06,0.73,198.04,card_debit,2026-01-23,UTR202601230001
STL0004279,pay00000010b7,ORD0004279,payment,1007.19,20.14,3.63,983.42,upi,2026-01-05,UTR202601050001
STL0004280,pay00000010b8,ORD0004280,payment,5042.35,100.85,18.15,4923.35,card_credit,2026-01-03,UTR202601030001
STL0004281,pay00000010b9,ORD0004281,payment,6179.26,123.59,22.25,6033.42,netbanking,2026-01-20,UTR202601200001
STL0004282,pay00000010ba,ORD0004282,payment,2624.85,52.50,9.45,2562.90,card_debit,2026-01-08,UTR202601080001
STL0004283,pay00000010bb,ORD0004283,payment,2918.73,58.37,10.51,2849.85,wallet,2026-01-03,UTR202601030001
STL0004284,pay00000010bc,ORD0004284,payment,6976.34,139.53,25.12,6811.69,card_debit,2026-01-08,UTR202601080001
STL0004285,pay00000010bd,ORD0004285,payment,1007.49,20.15,3.63,983.71,upi,2026-01-23,UTR202601230001
STL0004286,pay00000010be,ORD0004286,payment,2689.62,53.79,9.68,2626.15,wallet,2026-01-19,UTR202601190001
STL0004287,pay00000010bf,ORD0004287,payment,1832.76,36.66,6.60,1789.50,upi,2026-01-14,UTR202601140001
STL0004288,pay00000010c0,ORD0004288,payment,1665.14,33.30,5.99,1625.85,card_credit,2026-01-10,UTR202601100001
STL0004289,pay00000010c1,ORD0004289,payment,2275.98,45.52,8.19,2222.27,card_credit,2026-01-12,UTR202601120001
STL0004290,pay00000010c2,ORD0004290,payment,3129.22,62.58,11.26,3055.38,card_debit,2026-01-21,UTR202601210001
STL0004291,pay00000010c3,ORD0004291,payment,5373.69,107.47,19.34,5246.88,card_debit,2026-01-16,UTR202601160001
STL0004292,pay00000010c4,ORD0004292,payment,7656.27,153.13,27.56,7475.58,netbanking,2026-01-28,UTR202601280001
STL0004293,pay00000010c5,ORD0004293,payment,4970.56,99.41,17.89,4853.26,wallet,2026-01-24,UTR202601240001
STL0004294,pay00000010c6,ORD0004294,payment,6559.50,131.19,23.61,6404.70,card_debit,2026-01-14,UTR202601140001
STL0004295,pay00000010c7,ORD0004295,payment,8758.92,175.18,31.53,8552.21,card_debit,2026-01-28,UTR202601280001
STL0004296,pay00000010c8,ORD0004296,payment,4244.22,84.88,15.28,4144.06,card_credit,2026-01-13,UTR202601130001
STL0004297,pay00000010c9,ORD0004297,payment,9413.09,188.26,33.89,9190.94,wallet,2026-01-14,UTR202601140001
STL0004297X,,,adjustment,277.95,0.00,0.00,277.95,wallet,2026-01-14,UTR202601140001
STL0004298,pay00000010ca,ORD0004298,payment,3152.26,63.05,11.35,3077.86,card_debit,2026-01-06,UTR202601060001
STL0004299,pay00000010cb,ORD0004299,payment,8907.36,178.15,32.07,8697.14,netbanking,2026-01-21,UTR202601210001
STL0004300,pay00000010cc,ORD0004300,payment,9955.69,199.11,35.84,9720.74,card_credit,2026-01-12,UTR202601120001
STL0004301,pay00000010cd,ORD0004301,payment,3549.85,71.00,12.78,3466.07,wallet,2026-01-10,UTR202601100001
STL0004302,pay00000010ce,ORD0004302,payment,3560.55,71.21,12.82,3476.52,card_debit,2026-01-26,UTR202601260001
STL0004303,pay00000010cf,ORD0004303,payment,7419.20,148.38,26.71,7244.11,card_debit,2026-01-28,UTR202601280001
STL0004304,pay00000010d0,ORD0004304,payment,3557.10,71.14,12.81,3473.15,netbanking,2026-01-19,UTR202601190001
STL0004305,pay00000010d1,ORD0004305,payment,7322.40,146.45,26.36,7149.59,wallet,2026-01-17,UTR202601170001
STL0004306,pay00000010d2,ORD0004306,payment,3402.19,68.04,12.25,3321.90,netbanking,2026-01-11,UTR202601110001
STL0004307,pay00000010d3,ORD0004307,payment,5250.09,105.00,18.90,5126.19,wallet,2026-01-27,UTR202601270001
STL0004307X,,,chargeback,-262.75,0.00,0.00,-262.75,wallet,2026-01-27,UTR202601270001
STL0004308,pay00000010d4,ORD0004308,payment,7667.24,153.34,27.60,7486.30,netbanking,2026-01-21,UTR202601210001
STL0004309,pay00000010d5,ORD0004309,payment,2483.45,49.67,8.94,2424.84,card_credit,2026-01-21,UTR202601210001
STL0004310,pay00000010d6,ORD0004310,payment,7070.41,141.41,25.45,6903.55,wallet,2026-01-19,UTR202601190001
STL0004311,pay00000010d7,ORD0004311,payment,7288.80,145.78,26.24,7116.78,upi,2026-01-16,UTR202601160001
STL0004312,pay00000010d8,ORD0004312,payment,2188.33,43.77,7.88,2136.68,netbanking,2026-01-17,UTR202601170001
STL0004313,pay00000010d9,ORD0004313,payment,8131.62,162.63,29.27,7939.72,wallet,2026-01-29,UTR202601290001
STL0004314,pay00000010da,ORD0004314,payment,8545.84,170.92,30.77,8344.15,netbanking,2026-01-17,UTR202601170001
STL0004315,pay00000010db,ORD0004315,payment,6022.15,120.44,21.68,5880.03,card_credit,2026-01-08,UTR202601080001
STL0004316,pay00000010dc,ORD0004316,payment,2065.02,41.30,7.43,2016.29,netbanking,2026-01-21,UTR202601210001
STL0004317,pay00000010dd,ORD0004317,payment,6741.51,134.83,24.27,6582.41,card_debit,2026-01-12,UTR202601120001
STL0004318,pay00000010de,ORD0004318,payment,7371.57,147.43,26.54,7197.60,card_debit,2026-01-12,UTR202601120001
STL0004319,pay00000010df,ORD0004319,payment,2010.45,40.21,7.24,1963.00,wallet,2026-01-21,UTR202601210001
STL0004320,pay00000010e0,ORD0004320,payment,6177.24,123.54,22.24,6031.46,netbanking,2026-01-22,UTR202601220001
STL0004321,pay00000010e1,ORD0004321,payment,2755.04,55.10,9.92,2690.02,card_debit,2026-01-18,UTR202601180001
STL0004322,pay00000010e2,ORD0004322,payment,7371.41,147.43,26.54,7197.44,upi,2026-01-15,UTR202601150001
STL0004323,pay00000010e3,ORD0004323,payment,4739.29,94.79,17.06,4627.44,wallet,2026-01-25,UTR202601250001
STL0004324,pay00000010e4,ORD0004324,payment,3451.00,187.04,12.42,3251.54,netbanking,2026-01-09,UTR202601090001
STL0004325,pay00000010e5,ORD0004325,payment,293.77,5.88,1.06,286.83,card_debit,2026-01-07,UTR202601070001
STL0004326,pay00000010e6,ORD0004326,payment,2858.26,57.17,10.29,2790.80,card_debit,2026-01-25,UTR202601250001
STL0004327,pay00000010e7,ORD0004327,payment,2858.96,57.18,10.29,2791.49,netbanking,2026-01-12,UTR202601120001
STL0004328,pay00000010e8,ORD0004328,payment,6891.95,137.84,24.81,6729.30,wallet,2026-01-28,UTR202601280001
STL0004329,pay00000010e9,ORD0004329,payment,2956.18,59.12,10.64,2886.42,upi,2026-01-05,UTR202601050001
STL0004330,pay00000010ea,ORD0004330,payment,9029.33,180.59,32.51,8816.23,upi,2026-01-15,UTR202601150001
STL0004331,pay00000010eb,ORD0004331,payment,1092.68,21.85,3.93,1066.90,wallet,2026-01-16,UTR202601160001
STL0004332,pay00000010ec,ORD0004332,payment,875.71,17.51,3.15,855.05,card_debit,2026-01-27,UTR202601270001
STL0004333,pay00000010ed,ORD0004333,payment,410.30,8.21,1.48,400.61,netbanking,2026-01-07,UTR202601070001
STL0004334,pay00000010ee,ORD0004334,payment,4243.32,84.87,15.28,4143.17,wallet,2026-01-19,UTR202601190001
STL0004335,pay00000010ef,ORD0004335,payment,2589.19,51.78,9.32,2528.09,card_credit,2026-01-11,UTR202601110001
STL0004336,pay00000010f0,ORD0004336,payment,7792.96,155.86,28.05,7609.05,card_debit,2026-01-13,UTR202601130001
STL0004337,pay00000010f1,ORD0004337,payment,2202.07,44.04,7.93,2150.10,upi,2026-01-13,UTR202601130001
STL0004338,pay00000010f2,ORD0004338,payment,5934.42,118.69,21.36,5794.37,upi,2026-01-25,UTR202601250001
STL0004339,pay00000010f3,ORD0004339,payment,5704.48,114.09,20.54,5569.85,netbanking,2026-01-15,UTR202601150001
STL0004339X,,,refund,-61.62,0.00,0.00,-61.62,netbanking,2026-01-15,UTR202601150001
STL0004340,pay00000010f4,ORD0004340,payment,8296.25,165.93,29.87,8100.45,upi,2026-01-17,UTR202601170001
STL0004341,pay00000010f5,ORD0004341,payment,3249.68,64.99,11.70,3172.99,netbanking,2026-01-29,UTR202601290001
STL0004342,pay00000010f6,ORD0004342,payment,50.17,1.00,0.18,48.99,upi,2026-01-09,UTR202601090001
STL0004343,pay00000010f7,ORD0004343,payment,1255.22,25.10,4.52,1225.60,card_credit,2026-01-08,UTR202601080001
STL0004344,pay00000010f8,ORD0004344,payment,9532.76,190.66,34.32,9307.78,card_debit,2026-01-19,UTR202601190001
STL0004345,pay00000010f9,ORD0004345,payment,5000.80,100.02,18.00,4882.78,card_credit,2026-01-19,UTR202601190001
STL0004346,pay00000010fa,ORD0004346,payment,1971.31,39.43,7.10,1924.78,upi,2026-02-02,
STL0004347,pay00000010fb,ORD0004347,payment,6450.24,129.00,23.22,6298.02,card_credit,2026-01-07,UTR202601070001
STL0004348,pay00000010fc,ORD0004348,payment,6730.72,134.61,24.23,6571.88,upi,2026-01-07,UTR202601070001
STL0004349,pay00000010fd,ORD0004349,payment,9652.75,193.06,34.75,9424.94,netbanking,2026-01-12,UTR202601120001
STL0004350,pay00000010fe,ORD0004350,payment,4548.92,90.98,16.38,4441.56,netbanking,2026-01-23,UTR202601230001
STL0004351,pay00000010ff,ORD0004351,payment,8541.96,170.84,30.75,8340.37,card_debit,2026-01-14,UTR202601140001
STL0004352,pay0000001100,ORD0004352,payment,5214.83,104.30,18.77,5091.76,upi,2026-01-25,UTR202601250001
STL0004353,pay0000001101,ORD0004353,payment,3814.31,76.29,13.73,3724.29,netbanking,2026-01-11,UTR202601110001
STL0004354,pay0000001102,ORD0004354,payment,6267.20,125.34,22.56,6119.30,card_credit,2026-01-26,UTR202601260001
STL0004355,pay0000001103,ORD0004355,payment,6343.73,126.87,22.84,6194.02,card_debit,2026-01-13,UTR202601130001
STL0004356,pay0000001104,ORD0004356,payment,326.13,6.52,1.17,318.44,card_credit,2026-01-15,UTR202601150001
STL0004357,pay0000001105,ORD0004357,payment,3652.66,73.05,13.15,3566.46,card_credit,2026-01-24,UTR202601240001
STL0004358,pay0000001106,ORD0004358,payment,3111.34,62.23,11.20,3037.91,upi,2026-01-08,UTR202601080001
STL0004359,pay0000001107,ORD0004359,payment,4091.47,81.83,14.73,3994.91,card_credit,2026-01-16,UTR202601160001
STL0004360,pay0000001108,ORD0004360,payment,276.47,5.53,1.00,269.94,netbanking,2026-01-10,
STL0004361,pay0000001109,ORD0004361,payment,3088.44,61.77,11.12,3015.55,upi,2026-01-22,UTR202601220001
STL0004362,pay000000110a,ORD0004362,payment,3969.38,79.39,14.29,3875.70,card_credit,2026-01-18,UTR202601180001
STL0004362X,,,refund,-296.68,0.00,0.00,-296.68,card_credit,2026-01-18,UTR202601180001
STL0004363,pay000000110b,ORD0004363,payment,8163.22,163.26,29.39,7970.57,upi,2026-01-27,UTR202601270001
STL0004364,pay000000110c,ORD0004364,payment,8527.10,170.54,30.70,8325.86,upi,2026-01-17,UTR202601170001
STL0004365,pay000000110d,ORD0004365,payment,8437.72,168.75,30.38,8238.59,wallet,2026-01-26,UTR202601260001
STL0004366,pay000000110e,ORD0004366,payment,4951.26,99.03,17.83,4834.40,upi,2026-01-17,UTR202601170001
STL0004367,pay000000110f,ORD0004367,payment,9129.51,182.59,32.87,8914.05,card_debit,2026-01-27,UTR202601270001
STL0004368,pay0000001110,ORD0004368,payment,1902.72,38.05,6.85,1857.82,wallet,2026-01-07,UTR202601070001
STL0004369,pay0000001111,ORD0004369,payment,3431.13,68.62,12.35,3350.16,wallet,2026-01-07,UTR202601070001
STL0004370,pay0000001112,ORD0004370,payment,3120.95,62.42,11.24,3047.29,upi,2026-01-03,UTR202601030001
STL0004371,pay0000001113,ORD0004371,payment,5816.67,116.33,20.94,5679.40,card_debit,2026-01-10,UTR202601100001
STL0004372,pay0000001114,ORD0004372,payment,8202.29,164.05,29.53,8008.71,card_credit,2026-01-05,UTR202601050001
STL0004373,pay0000001115,ORD0004373,payment,8666.68,173.33,31.20,8462.15,netbanking,2026-01-27,UTR202601270001
STL0004374,pay0000001116,ORD0004374,payment,1732.34,34.65,6.24,1691.45,upi,2026-01-26,UTR202601260001
STL0004375,pay0000001117,ORD0004375,payment,4583.92,91.68,16.50,4475.74,card_credit,2026-01-13,UTR202601130001
STL0004376,pay0000001118,ORD0004376,payment,5840.58,116.81,21.03,5702.74,upi,2026-01-03,UTR202601030001
STL0004377,pay0000001119,ORD0004377,payment,5672.02,113.44,20.42,5538.16,upi,2026-01-03,UTR202601030001
STL0004378,pay000000111a,ORD0004378,payment,9547.39,190.95,34.37,9322.07,upi,2026-01-25,UTR202601250001
STL0004379,pay000000111b,ORD0004379,payment,9144.25,182.89,32.92,8928.44,upi,2026-01-28,UTR202601280001
STL0004380,pay000000111c,ORD0004380,payment,2758.94,55.18,9.93,2693.83,netbanking,2026-01-12,UTR202601120001
STL0004381A,pay000000111d,ORD0004381,payment,5563.30,111.27,20.03,5432.00,card_debit,2026-01-22,UTR202601220001
STL0004381B,pay000000111d,ORD0004381,payment,3708.86,74.18,13.35,3621.33,card_debit,2026-01-22,UTR202601220001
STL0004382,pay000000111e,ORD0004382,payment,5829.47,116.59,20.99,5691.89,card_debit,2026-01-22,UTR202601220001
STL0004383,pay000000111f,ORD0004383,payment,5223.99,104.48,18.81,5100.70,netbanking,2026-01-19,UTR202601190001
STL0004384,pay0000001120,ORD0004384,payment,8111.63,162.23,29.20,7920.20,wallet,2026-01-05,UTR202601050001
STL0004385,pay0000001121,ORD0004385,payment,7541.37,150.83,27.15,7363.39,netbanking,2026-01-16,UTR202601160001
STL0004386,pay0000001122,ORD0004386,payment,149.08,2.98,0.54,145.56,card_credit,2026-01-13,UTR202601130001
STL0004387,pay0000001123,ORD0004387,payment,8228.43,164.57,29.62,8034.24,wallet,2026-01-13,UTR202601130001
STL0004388,pay0000001124,ORD0004388,payment,1961.35,39.23,7.06,1915.06,wallet,2026-01-21,UTR202601210001
STL0004389,pay0000001125,ORD0004389,payment,5944.54,118.89,21.40,5804.25,card_credit,2026-01-23,UTR202601230001
STL0004390,pay0000001126,ORD0004390,payment,5455.72,109.11,19.64,5326.97,upi,2026-01-22,UTR202601220001
STL0004391,pay0000001127,ORD0004391,payment,4078.79,81.58,14.68,3982.53,card_debit,2026-01-12,UTR202601120001
STL0004392,pay0000001128,ORD0004392,payment,2871.47,57.43,10.34,2803.70,upi,2026-01-13,UTR202601130001
STL0004393,pay0000001129,ORD0004393,payment,1513.91,30.28,5.45,1478.18,netbanking,2026-01-16,UTR202601160001
STL0004394,pay000000112a,ORD0004394,payment,729.69,14.59,2.63,712.47,card_debit,2026-01-12,UTR202601120001
STL0004395,pay000000112b,ORD0004395,payment,5374.00,107.48,19.35,5247.17,netbanking,2026-01-12,UTR202601120001
STL0004396,pay000000112c,ORD0004396,payment,1690.36,33.81,6.09,1650.46,card_credit,2026-01-23,UTR202601230001
STL0004397,pay000000112d,ORD0004397,payment,8785.39,175.71,31.63,8578.05,wallet,2026-01-17,UTR202601170001
STL0004398,pay000000112e,ORD0004398,payment,1936.32,38.73,6.97,1890.62,card_debit,2026-01-10,UTR202601100001
STL0004399,pay000000112f,ORD0004399,payment,5376.68,107.53,19.36,5249.79,netbanking,2026-01-02,UTR202601020001
STL0004400,pay0000001130,ORD0004400,payment,3232.66,64.65,11.64,3156.37,netbanking,2026-01-05,UTR202601050001
STL0004401,pay0000001131,ORD0004401,payment,3440.43,68.81,12.39,3359.23,card_credit,2026-01-20,UTR202601200001
STL0004402,pay0000001132,ORD0004402,payment,6138.74,122.77,22.10,5993.87,wallet,2026-01-03,UTR202601030001
STL0004403,,,payment,161.72,3.23,0.58,157.91,netbanking,2026-01-08,UTR202601080001
STL0004404,pay0000001134,ORD0004404,payment,2237.36,44.75,8.06,2184.55,wallet,2026-01-10,UTR202601100001
STL0004405,pay0000001135,ORD0004405,payment,1905.89,38.12,6.86,1860.91,wallet,2026-01-11,UTR202601110001
STL0004406,pay0000001136,ORD0004406,payment,1465.66,29.31,5.28,1431.07,card_credit,2026-01-18,UTR202601180001
STL0004406X,,,chargeback,-401.55,0.00,0.00,-401.55,card_credit,2026-01-18,UTR202601180001
STL0004407,pay0000001137,ORD0004407,payment,4567.17,91.34,16.44,4459.39,wallet,2026-01-16,UTR202601160001
STL0004408,pay0000001138,ORD0004408,payment,4646.22,92.92,16.73,4536.57,card_debit,2026-01-08,UTR202601080001
STL0004409,pay0000001139,ORD0004409,payment,8700.00,174.00,31.32,8494.68,netbanking,2026-01-06,UTR202601060001
STL0004410,pay000000113a,ORD0004410,payment,9731.70,194.63,35.03,9502.04,card_credit,2026-01-26,UTR202601260001
STL0004411,pay000000113b,ORD0004411,payment,6195.16,123.90,22.30,6048.96,card_debit,2026-01-09,UTR202601090001
STL0004412,pay000000113c,ORD0004412,payment,8752.35,175.05,31.51,8545.79,card_credit,2026-01-02,UTR202601020001
STL0004413A,pay000000113d,ORD0004413,payment,1358.48,27.17,4.89,1326.42,wallet,2026-01-05,UTR202601050001
STL0004413B,pay000000113d,ORD0004413,payment,905.66,18.11,3.26,884.29,wallet,2026-01-05,UTR202601050001
STL0004415,pay000000113f,ORD0004415,payment,6139.57,122.79,22.10,5994.68,card_debit,2026-01-03,UTR202601030001
STL0004416,pay0000001140,ORD0004416,payment,6495.63,129.91,23.38,6342.34,upi,2026-01-10,UTR202601100001
STL0004417,pay0000001141,ORD0004417,payment,26.61,0.53,0.10,25.98,wallet,2026-01-05,UTR202601050001
STL0004418,pay0000001142,ORD0004418,payment,4516.88,90.34,16.26,4410.28,card_credit,2026-01-05,UTR202601050001
STL0004419,pay0000001143,ORD0004419,payment,7533.16,150.66,27.12,7355.38,upi,2026-01-24,UTR202601240001
STL0004420,pay0000001144,ORD0004420,payment,3868.64,77.37,13.93,3777.34,netbanking,2026-01-15,UTR202601150001
STL0004421,pay0000001145,ORD0004421,payment,6523.46,130.47,23.48,6369.51,card_credit,2026-01-27,UTR202601270001
STL0004422,pay0000001146,ORD0004422,payment,3613.45,206.33,13.01,3394.11,card_debit,2026-01-27,UTR202601270001
STL0004423,pay0000001147,ORD0004423,payment,4919.91,98.40,17.71,4803.80,netbanking,2026-01-17,UTR202601170001
STL0004424,pay0000001148,ORD0004424,payment,7700.67,154.01,27.72,7518.94,upi,2026-01-11,UTR202601110001
STL0004425,pay0000001149,ORD0004425,payment,9913.84,198.28,35.69,9679.87,wallet,2026-01-28,UTR202601280001
STL0004426,pay000000114a,ORD0004426,payment,1099.81,22.00,3.96,1073.85,netbanking,2026-01-05,UTR202601050001
STL0004427,pay000000114b,ORD0004427,payment,3569.96,71.40,12.85,3485.71,netbanking,2026-01-05,UTR202601050001
STL0004428,pay000000114c,ORD0004428,payment,7970.67,159.41,28.69,7782.57,wallet,2026-01-15,UTR202601150001
STL0004429,pay000000114d,ORD0004429,payment,912.44,18.25,3.29,890.90,upi,2026-01-30,UTR202601300001
STL0004431,pay000000114f,ORD0004431,payment,5022.02,100.44,18.08,4903.50,netbanking,2026-01-23,UTR202601230001
STL0004432,pay0000001150,ORD0004432,payment,2149.31,42.99,7.74,2098.58,card_debit,2026-01-12,UTR202601120001
STL0004433,pay0000001151,ORD0004433,payment,1295.84,25.92,4.67,1265.25,upi,2026-01-19,UTR202601190001
STL0004434,pay0000001152,ORD0004434,payment,3974.39,79.49,14.31,3880.59,wallet,2026-01-29,UTR202601290001
STL0004435,pay0000001153,ORD0004435,payment,2318.89,46.38,8.35,2264.16,card_debit,2026-01-18,UTR202601180001
STL0004436,pay0000001154,ORD0004436,payment,2024.19,40.48,7.29,1976.42,card_debit,2026-01-04,UTR202601040001
STL0004437,pay0000001155,ORD0004437,payment,3535.05,70.70,12.73,3451.62,wallet,2026-01-28,UTR202601280001
STL0004438,pay0000001156,ORD0004438,payment,1562.16,31.24,5.62,1525.30,card_credit,2026-01-09,UTR202601090001
STL0004439,pay0000001157,ORD0004439,payment,6290.56,125.81,22.65,6142.10,netbanking,2026-01-24,UTR202601240001
STL0004440,pay0000001158,ORD0004440,payment,1334.69,26.69,4.80,1303.20,wallet,2026-01-18,UTR202601180001
STL0004441,pay0000001159,ORD0004441,payment,7166.89,143.34,25.80,6997.75,upi,2026-01-19,UTR202601190001
STL0004442,pay000000115a,ORD0004442,payment,3582.31,71.65,12.90,3497.76,upi,2026-01-08,UTR202601080001
STL0004443,pay000000115b,ORD0004443,payment,8433.75,168.68,30.36,8234.71,netbanking,2026-01-14,UTR202601140001
STL0004444,pay000000115c,ORD0004444,payment,4525.22,90.50,16.29,4418.43,upi,2026-01-17,UTR202601170001
STL0004445,pay000000115d,ORD0004445,payment,5120.49,102.41,18.43,4999.65,card_debit,2026-01-08,UTR202601080001
STL0004446,pay000000115e,ORD0004446,payment,9542.71,190.85,34.35,9317.51,netbanking,2026-01-10,UTR202601100001
STL0004447,pay000000115f,ORD0004447,payment,7883.69,157.67,28.38,7697.64,wallet,2026-01-15,UTR202601150001
STL0004448,pay0000001160,ORD0004448,payment,3082.62,61.65,11.10,3009.87,card_credit,2026-01-20,UTR202601200001
STL0004449,pay0000001161,ORD0004449,payment,6063.21,121.26,21.83,5920.12,upi,2026-01-11,UTR202601110001
STL0004450,pay0000001162,ORD0004450,payment,6563.57,131.27,23.63,6408.67,wallet,2026-01-07,UTR202601070001
STL0004451,pay0000001163,ORD0004451,payment,5955.48,119.11,21.44,5814.93,card_credit,2026-01-17,UTR202601170001
STL0004452,pay0000001164,ORD0004452,payment,1504.40,30.09,5.42,1468.89,card_debit,2026-01-29,UTR202601290001
STL0004453,pay0000001165,ORD0004453,payment,9188.59,183.77,33.08,8971.74,card_debit,2026-01-17,UTR202601170001
STL0004454,pay0000001166,ORD0004454,payment,7367.61,147.35,26.52,7193.74,card_credit,2026-01-02,UTR202601020001
STL0004455,pay0000001167,ORD0004455,payment,2828.71,56.57,10.18,2761.96,upi,2026-01-08,UTR202601080001
STL0004456,pay0000001168,ORD0004456,payment,9113.73,182.27,32.81,8898.65,card_debit,2026-01-27,UTR202601270001
STL0004457,pay0000001169,ORD0004457,payment,2058.98,41.18,7.41,2010.39,upi,2026-01-13,UTR202601130001
STL0004458A,pay000000116a,ORD0004458,payment,2172.85,43.46,7.82,2121.57,card_credit,2026-01-17,UTR202601170001
STL0004458B,pay000000116a,ORD0004458,payment,1448.57,28.97,5.21,1414.39,card_credit,2026-01-17,UTR202601170001
